CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,is_churned,is_high_value,avg_order_value,customer_lifetime_days,avg_purchase_interval
17109.0,29,6,885.04,4,5,3,453,Loyal Customers,0,0,147.50666666666666,203,40.6
17110.0,165,1,163.29999999999998,2,2,1,221,About to Sleep,1,0,163.29999999999998,0,
17111.0,47,1,248.61,3,2,2,322,Potential Loyalists,0,0,248.61,0,
17114.0,6,8,808.62,5,5,3,553,Loyal Customers,0,0,101.0775,329,47.0
17115.0,8,3,837.5,5,4,3,543,Loyal Customers,0,0,279.1666666666667,224,112.0
17117.0,288,1,116.19999999999999,1,2,1,121,Hibernating,1,0,116.19999999999999,0,
17118.0,318,1,157.02,1,2,1,121,Hibernating,1,0,157.02,0,
17119.0,3,2,606.91,5,3,3,533,Loyal Customers,0,0,303.455,56,56.0
17120.0,233,1,307.46,1,2,2,122,Hibernating,1,0,307.46,0,
17122.0,119,1,138.32,2,2,1,221,About to Sleep,0,0,138.32,0,
17123.0,162,1,345.29999999999995,2,2,2,222,About to Sleep,1,0,345.29999999999995,0,
17124.0,185,1,298.89,1,2,2,122,Hibernating,1,0,298.89,0,
17125.0,50,1,259.35,3,2,2,322,Potential Loyalists,0,0,259.35,0,
17126.0,152,5,1004.75,2,4,4,244,About to Sleep,1,0,200.95,210,52.5
17128.0,335,1,157.09,1,2,1,121,Hibernating,1,0,157.09,0,
17131.0,5,5,2463.17,5,4,5,545,Champions,0,1,492.634,70,17.5
17133.0,16,7,4892.240000000001,4,5,5,455,Champions,0,1,698.8914285714287,250,41.666666666666664
17134.0,107,2,425.0,2,3,2,232,About to Sleep,0,0,212.5,157,157.0
17135.0,16,7,1139.73,4,5,4,454,Champions,0,0,162.81857142857143,355,59.166666666666664
17138.0,276,1,380.5,1,2,2,122,Hibernating,1,0,380.5,0,
17139.0,16,12,10668.47,4,5,5,455,Champions,0,1,889.0391666666666,273,24.818181818181817
17140.0,247,1,465.32,1,2,2,122,Hibernating,1,0,465.32,0,
17142.0,239,1,579.0,1,2,3,123,Lost,1,0,579.0,0,
17144.0,1,2,984.57,5,3,4,534,Loyal Customers,0,0,492.285,83,83.0
17146.0,106,3,749.78,2,4,3,243,About to Sleep,0,0,249.92666666666665,253,126.5
17147.0,23,4,1714.59,4,4,4,444,Champions,0,0,428.6475,289,96.33333333333333
17148.0,52,1,124.88,3,2,1,321,Others,0,0,124.88,0,
17152.0,195,3,1689.5,1,4,4,144,At Risk,1,0,563.1666666666666,68,34.0
17153.0,24,1,213.78,4,2,1,421,Others,0,0,213.78,0,
17154.0,75,1,329.34,2,2,2,222,About to Sleep,0,0,329.34,0,
17155.0,18,2,251.70000000000002,4,3,2,432,Potential Loyalists,0,0,125.85000000000001,160,160.0
17157.0,8,2,319.0,5,3,2,532,Potential Loyalists,0,0,159.5,168,168.0
17158.0,32,3,1266.97,4,4,4,444,Champions,0,0,422.3233333333333,328,164.0
17159.0,22,3,1538.88,4,4,4,444,Champions,0,0,512.96,150,75.0
17160.0,31,6,3518.03,4,5,5,455,Champions,0,1,586.3383333333334,210,42.0
17162.0,29,10,1715.46,4,5,4,454,Champions,0,0,171.546,276,30.666666666666668
17163.0,22,2,293.1,4,3,2,432,Potential Loyalists,0,0,146.55,56,56.0
17164.0,33,7,2467.35,3,5,5,355,Loyal Customers,0,1,352.4785714285714,240,40.0
17165.0,284,1,158.68,1,2,1,121,Hibernating,1,0,158.68,0,
17166.0,39,2,206.34,3,3,1,331,Others,0,0,103.17,165,165.0
17169.0,58,2,835.78,3,3,3,333,Loyal Customers,0,0,417.89,125,125.0
17171.0,289,1,224.91,1,2,1,121,Hibernating,1,0,224.91,0,
17172.0,79,1,317.76,2,2,2,222,About to Sleep,0,0,317.76,0,
17173.0,5,8,3766.6,5,5,5,555,Champions,0,1,470.825,125,17.857142857142858
17174.0,218,1,59.9,1,2,1,121,Hibernating,1,0,59.9,0,
17175.0,44,4,1443.69,3,4,4,344,Loyal Customers,0,0,360.9225,252,84.0
17176.0,202,1,306.13,1,2,2,122,Hibernating,1,0,306.13,0,
17179.0,178,3,711.79,2,4,3,243,About to Sleep,1,0,237.26333333333332,183,91.5
17180.0,56,4,796.03,3,4,3,343,Loyal Customers,0,0,199.0075,259,86.33333333333333
17181.0,57,2,239.92000000000002,3,3,1,331,Others,0,0,119.96000000000001,316,316.0
17183.0,8,6,3347.31,5,5,5,555,Champions,0,1,557.885,97,19.4
17186.0,47,2,144.0,3,3,1,331,Others,0,0,72.0,13,13.0
17187.0,227,1,203.95,1,2,1,121,Hibernating,1,0,203.95,0,
17188.0,11,7,2474.23,5,5,5,555,Champions,0,1,353.4614285714286,351,58.5
17189.0,106,2,384.40000000000003,2,3,2,232,About to Sleep,0,0,192.20000000000002,253,253.0
17190.0,59,2,444.74,3,3,2,332,Potential Loyalists,0,0,222.37,148,148.0
17191.0,28,7,2095.13,4,5,5,455,Champions,0,1,299.30428571428575,340,56.666666666666664
17193.0,36,7,1699.3000000000002,3,5,4,354,Loyal Customers,0,0,242.7571428571429,141,23.5
17194.0,274,2,262.62,1,3,2,132,Lost,1,0,131.31,86,86.0
17197.0,30,1,1013.01,4,2,4,424,Potential Loyalists,0,0,1013.01,0,
17198.0,24,3,692.22,4,4,3,443,Loyal Customers,0,0,230.74,347,173.5
17201.0,54,1,342.63,3,2,2,322,Potential Loyalists,0,0,342.63,0,
17203.0,36,6,3563.85,3,5,5,355,Loyal Customers,0,1,593.975,24,4.8
17204.0,175,4,1564.56,2,4,4,244,About to Sleep,1,0,391.14,88,29.333333333333332
17205.0,54,1,384.08,3,2,2,322,Potential Loyalists,0,0,384.08,0,
17206.0,53,1,204.24,3,2,1,321,Others,0,0,204.24,0,
17211.0,27,8,2317.2200000000003,4,5,5,455,Champions,0,1,289.65250000000003,342,48.857142857142854
17212.0,253,1,226.85,1,2,1,121,Hibernating,1,0,226.85,0,
17213.0,40,7,2781.23,3,5,5,355,Loyal Customers,0,1,397.31857142857143,326,54.333333333333336
17214.0,60,6,1069.1200000000001,3,5,4,354,Loyal Customers,0,0,178.1866666666667,298,59.6
17217.0,234,1,113.5,1,2,1,121,Hibernating,1,0,113.5,0,
17218.0,4,10,1960.72,5,5,5,555,Champions,0,1,196.072,363,40.333333333333336
17219.0,32,1,114.23,4,2,1,421,Others,0,0,114.23,0,
17220.0,24,14,3198.25,4,5,5,455,Champions,0,1,228.44642857142858,339,26.076923076923077
17221.0,7,2,335.13,5,3,2,532,Potential Loyalists,0,0,167.565,28,28.0
17222.0,65,1,354.15,3,2,2,322,Potential Loyalists,0,0,354.15,0,
17223.0,310,2,426.79,1,3,2,132,Lost,1,0,213.395,58,58.0
17226.0,309,1,393.49,1,2,2,122,Hibernating,1,0,393.49,0,
17227.0,19,6,939.32,4,5,4,454,Champions,0,0,156.55333333333334,349,69.8
17228.0,16,8,1906.09,4,5,4,454,Champions,0,0,238.26125,356,50.857142857142854
17229.0,96,2,318.76,2,3,2,232,About to Sleep,0,0,159.38,46,46.0
17230.0,264,8,3638.41,1,5,5,155,At Risk,1,1,454.80125,95,13.571428571428571
17231.0,12,10,3174.32,5,5,5,555,Champions,0,1,317.432,349,38.77777777777778
17232.0,3,2,421.52,5,3,2,532,Potential Loyalists,0,0,210.76,11,11.0
17233.0,35,1,190.88,3,2,1,321,Others,0,0,190.88,0,
17234.0,183,1,149.89000000000001,1,2,1,121,Hibernating,1,0,149.89000000000001,0,
17235.0,25,2,550.06,4,3,3,433,Loyal Customers,0,0,275.03,347,347.0
17236.0,13,6,916.13,4,5,4,454,Champions,0,0,152.68833333333333,350,70.0
17237.0,11,2,314.69,5,3,2,532,Potential Loyalists,0,0,157.345,11,11.0
17238.0,3,17,3744.65,5,5,5,555,Champions,0,1,220.2735294117647,368,23.0
17239.0,313,1,382.5,1,2,2,122,Hibernating,1,0,382.5,0,
17242.0,108,2,1135.04,2,3,4,234,About to Sleep,0,0,567.52,72,72.0
17243.0,1,26,8676.85,5,5,5,555,Champions,0,1,333.725,368,14.72
17244.0,53,1,954.9,3,2,4,324,Potential Loyalists,0,0,954.9,0,
17245.0,205,1,171.45,1,2,1,121,Hibernating,1,0,171.45,0,
17247.0,15,1,282.19,4,2,2,422,Potential Loyalists,0,0,282.19,0,
17248.0,120,1,318.65,2,2,2,222,About to Sleep,0,0,318.65,0,
17250.0,4,2,384.52,5,3,2,532,Potential Loyalists,0,0,192.26,257,257.0
17251.0,363,1,283.28000000000003,1,2,2,122,Hibernating,1,0,283.28000000000003,0,
17252.0,117,2,353.86,2,3,2,232,About to Sleep,0,0,176.93,69,69.0
17253.0,18,1,178.26,4,2,1,421,Others,0,0,178.26,0,
17254.0,5,2,272.44,5,3,2,532,Potential Loyalists,0,0,136.22,10,10.0
17255.0,41,2,298.41,3,3,2,332,Potential Loyalists,0,0,149.205,258,258.0
17256.0,107,2,240.0,2,3,1,231,About to Sleep,0,0,120.0,204,204.0
17259.0,148,2,603.37,2,3,3,233,About to Sleep,1,0,301.685,220,220.0
17262.0,52,5,1253.3600000000001,3,4,4,344,Loyal Customers,0,0,250.67200000000003,313,78.25
17263.0,208,1,63.440000000000005,1,2,1,121,Hibernating,1,0,63.440000000000005,0,
17265.0,139,2,562.9,2,3,3,233,About to Sleep,1,0,281.45,41,41.0
17266.0,2,3,310.64,5,4,2,542,Potential Loyalists,0,0,103.54666666666667,145,72.5
17267.0,127,2,317.62,2,3,2,232,About to Sleep,1,0,158.81,0,0.0
17268.0,108,4,763.64,2,4,3,243,About to Sleep,0,0,190.91,137,45.666666666666664
17272.0,42,4,2148.63,3,4,5,345,Loyal Customers,0,1,537.1575,220,73.33333333333333
17274.0,35,1,111.97999999999999,3,2,1,321,Others,0,0,111.97999999999999,0,
17277.0,228,2,1065.3500000000001,1,3,4,134,At Risk,1,0,532.6750000000001,95,95.0
17278.0,241,1,246.04,1,2,2,122,Hibernating,1,0,246.04,0,
17279.0,58,1,187.82999999999998,3,2,1,321,Others,0,0,187.82999999999998,0,
17282.0,130,3,1703.41,2,4,4,244,About to Sleep,1,0,567.8033333333334,169,84.5
17284.0,60,6,1652.58,3,5,4,354,Loyal Customers,0,0,275.43,276,55.2
17286.0,22,1,153.92,4,2,1,421,Others,0,0,153.92,0,
17287.0,26,7,1064.11,4,5,4,454,Champions,0,0,152.01571428571427,346,57.666666666666664
17288.0,9,7,1419.73,5,5,4,554,Champions,0,0,202.81857142857143,349,58.166666666666664
17289.0,32,3,944.41,4,4,4,444,Champions,0,0,314.80333333333334,148,74.0
17290.0,4,2,525.24,5,3,3,533,Loyal Customers,0,0,262.62,12,12.0
17291.0,308,1,550.8000000000001,1,2,3,123,Lost,1,0,550.8000000000001,0,
17293.0,8,9,1875.1100000000001,5,5,4,554,Champions,0,0,208.34555555555556,352,44.0
17295.0,29,3,556.95,4,4,3,443,Loyal Customers,0,0,185.65,35,17.5
17297.0,17,1,131.78,4,2,1,421,Others,0,0,131.78,0,
17298.0,101,2,498.42,2,3,3,233,About to Sleep,0,0,249.21,23,23.0
17299.0,12,4,669.11,5,4,3,543,Loyal Customers,0,0,167.2775,161,53.666666666666664
17301.0,21,1,197.63,4,2,1,421,Others,0,0,197.63,0,
17302.0,15,5,1135.63,4,4,4,444,Champions,0,0,227.12600000000003,290,72.5
17303.0,361,1,250.04,1,2,2,122,Hibernating,1,0,250.04,0,
17306.0,11,19,8631.31,5,5,5,555,Champions,0,1,454.2794736842105,342,19.0
17309.0,95,1,82.75,2,2,1,221,About to Sleep,0,0,82.75,0,
17311.0,78,2,1384.85,2,3,4,234,About to Sleep,0,0,692.425,238,238.0
17312.0,139,3,644.3,2,4,3,243,About to Sleep,1,0,214.76666666666665,20,10.0
17313.0,31,1,2328.84,4,2,5,425,Potential Loyalists,0,1,2328.84,0,
17314.0,25,8,2527.92,4,5,5,455,Champions,0,1,315.99,287,41.0
17315.0,2,38,6292.26,5,5,5,555,Champions,0,1,165.58578947368423,355,9.594594594594595
17317.0,46,3,2600.34,3,4,5,345,Loyal Customers,0,1,866.7800000000001,43,21.5
17320.0,100,3,1200.6200000000001,2,4,4,244,About to Sleep,0,0,400.2066666666667,267,133.5
17321.0,8,2,700.86,5,3,3,533,Loyal Customers,0,0,350.43,59,59.0
17323.0,15,7,921.07,4,5,4,454,Champions,0,0,131.58142857142857,277,46.166666666666664
17324.0,18,4,990.23,4,4,4,444,Champions,0,0,247.5575,348,116.0
17325.0,280,1,96.8,1,2,1,121,Hibernating,1,0,96.8,0,
17329.0,14,2,523.11,4,3,3,433,Loyal Customers,0,0,261.555,300,300.0
17330.0,23,2,363.9,4,3,2,432,Potential Loyalists,0,0,181.95,44,44.0
17331.0,124,1,175.2,2,2,1,221,About to Sleep,1,0,175.2,0,
17333.0,86,1,494.25,2,2,3,223,About to Sleep,0,0,494.25,0,
17334.0,302,2,307.02,1,3,2,132,Lost,1,0,153.51,6,6.0
17337.0,151,4,2027.8700000000001,2,4,5,245,About to Sleep,1,1,506.96750000000003,158,52.666666666666664
17338.0,17,8,6643.93,4,5,5,455,Champions,0,1,830.49125,344,49.142857142857146
17339.0,94,2,243.36,2,3,2,232,About to Sleep,0,0,121.68,270,270.0
17340.0,30,11,12353.29,4,5,5,455,Champions,0,1,1123.0263636363636,336,33.6
17341.0,157,3,781.36,2,4,3,243,About to Sleep,1,0,260.4533333333333,209,104.5
17343.0,355,1,193.64,1,2,1,121,Hibernating,1,0,193.64,0,
17344.0,46,1,160.57,3,2,1,321,Others,0,0,160.57,0,
17345.0,15,4,537.74,4,4,3,443,Loyal Customers,0,0,134.435,181,60.333333333333336
17346.0,4,15,2676.56,5,5,5,555,Champions,0,1,178.43733333333333,369,26.357142857142858
17347.0,86,1,228.96,2,2,1,221,About to Sleep,0,0,228.96,0,
17348.0,15,5,1159.52,4,4,4,444,Champions,0,0,231.904,283,70.75
17349.0,179,1,110.75,1,2,1,121,Hibernating,1,0,110.75,0,
17350.0,8,4,1286.07,5,4,4,544,Champions,0,0,321.5175,42,14.0
17351.0,36,3,587.15,3,4,3,343,Loyal Customers,0,0,195.71666666666667,237,118.5
17353.0,129,2,1740.0,2,3,4,234,About to Sleep,1,0,870.0,25,25.0
17354.0,51,1,1393.06,3,2,4,324,Potential Loyalists,0,0,1393.06,0,
17356.0,312,1,178.22,1,2,1,121,Hibernating,1,0,178.22,0,
17357.0,24,2,388.14,4,3,2,432,Potential Loyalists,0,0,194.07,0,0.0
17358.0,303,2,365.85,1,3,2,132,Lost,1,0,182.925,52,52.0
17359.0,11,1,127.86,5,2,1,521,Others,0,0,127.86,0,
17360.0,17,3,585.79,4,4,3,443,Loyal Customers,0,0,195.26333333333332,166,83.0
17361.0,49,3,488.2,3,4,3,343,Loyal Customers,0,0,162.73333333333332,242,121.0
17362.0,239,2,312.23,1,3,2,132,Lost,1,0,156.115,70,70.0
17364.0,1,11,4481.18,5,5,5,555,Champions,0,1,407.38000000000005,330,33.0
17365.0,13,8,4801.56,4,5,5,455,Champions,0,1,600.195,320,45.714285714285715
17367.0,238,1,168.4,1,2,1,121,Hibernating,1,0,168.4,0,
17368.0,23,8,1912.67,4,5,4,454,Champions,0,0,239.08375,314,44.857142857142854
17370.0,73,4,446.18,2,4,2,242,About to Sleep,0,0,111.545,96,32.0
17371.0,17,3,423.89,4,4,2,442,Potential Loyalists,0,0,141.29666666666665,343,171.5
17372.0,41,8,1342.68,3,5,4,354,Loyal Customers,0,0,167.835,321,45.857142857142854
17373.0,40,4,646.92,3,4,3,343,Loyal Customers,0,0,161.73,272,90.66666666666667
17374.0,219,2,495.77,1,3,3,133,At Risk,1,0,247.885,62,62.0
17375.0,199,3,400.1,1,4,2,142,Lost,1,0,133.36666666666667,162,81.0
17376.0,71,2,203.2,3,3,1,331,Others,0,0,101.6,240,240.0
17377.0,24,20,4100.92,4,5,5,455,Champions,0,1,205.046,349,18.36842105263158
17379.0,11,1,404.66,5,2,2,522,Potential Loyalists,0,0,404.66,0,
17381.0,9,29,20275.61,5,5,5,555,Champions,0,1,699.1589655172414,363,12.964285714285714
17382.0,65,1,65.4,3,2,1,321,Others,0,0,65.4,0,
17383.0,4,1,199.29,5,2,1,521,Others,0,0,199.29,0,
17384.0,19,2,336.4,4,3,2,432,Potential Loyalists,0,0,168.2,199,199.0
17385.0,15,1,261.11,4,2,2,422,Potential Loyalists,0,0,261.11,0,
17386.0,8,6,2686.42,5,5,5,555,Champions,0,1,447.7366666666667,157,31.4
17387.0,20,2,784.11,4,3,3,433,Loyal Customers,0,0,392.055,13,13.0
17388.0,78,4,1259.56,2,4,4,244,About to Sleep,0,0,314.89,209,69.66666666666667
17389.0,1,34,31833.68,5,5,5,555,Champions,0,1,936.2847058823529,330,10.0
17391.0,164,2,508.8,2,3,3,233,About to Sleep,1,0,254.4,0,0.0
17392.0,307,2,457.91,1,3,2,132,Lost,1,0,228.955,51,51.0
17394.0,219,1,203.86999999999998,1,2,1,121,Hibernating,1,0,203.86999999999998,0,
17396.0,39,8,7330.8,3,5,5,355,Loyal Customers,0,1,916.35,332,47.42857142857143
17397.0,22,2,696.41,4,3,3,433,Loyal Customers,0,0,348.205,0,0.0
17398.0,115,3,653.38,2,4,3,243,About to Sleep,0,0,217.79333333333332,140,70.0
17400.0,126,5,2129.96,2,4,5,245,About to Sleep,1,1,425.992,226,56.5
17402.0,5,13,2633.85,5,5,5,555,Champions,0,1,202.60384615384615,364,30.333333333333332
17403.0,36,1,281.62,3,2,2,322,Potential Loyalists,0,0,281.62,0,
17405.0,1,3,1031.41,5,4,4,544,Champions,0,0,343.80333333333334,149,74.5
17406.0,333,3,2200.42,1,4,5,145,At Risk,1,1,733.4733333333334,33,16.5
17408.0,163,1,32.65,2,2,1,221,About to Sleep,1,0,32.65,0,
17409.0,185,2,771.85,1,3,3,133,At Risk,1,0,385.925,63,63.0
17410.0,16,5,1214.72,4,4,4,444,Champions,0,0,242.94400000000002,199,49.75
17411.0,12,3,778.94,5,4,3,543,Loyal Customers,0,0,259.6466666666667,249,124.5
17412.0,3,7,1258.06,5,5,4,554,Champions,0,0,179.72285714285712,369,61.5
17414.0,44,2,778.0,3,3,3,333,Loyal Customers,0,0,389.0,141,141.0
17415.0,79,1,507.84,2,2,3,223,About to Sleep,0,0,507.84,0,
17416.0,30,7,6893.42,4,5,5,455,Champions,0,1,984.7742857142857,251,41.833333333333336
17418.0,42,2,463.46000000000004,3,3,2,332,Potential Loyalists,0,0,231.73000000000002,281,281.0
17419.0,11,12,4226.57,5,5,5,555,Champions,0,1,352.21416666666664,355,32.27272727272727
17420.0,50,3,598.83,3,4,3,343,Loyal Customers,0,0,199.61,323,161.5
17422.0,16,6,1979.37,4,5,5,455,Champions,0,1,329.895,279,55.8
17423.0,46,2,698.41,3,3,3,333,Loyal Customers,0,0,349.205,171,171.0
17425.0,19,2,759.17,4,3,3,433,Loyal Customers,0,0,379.585,41,41.0
17426.0,8,6,5037.26,5,5,5,555,Champions,0,1,839.5433333333334,274,54.8
17427.0,72,1,100.8,2,2,1,221,About to Sleep,0,0,100.8,0,
17428.0,1,28,17256.85,5,5,5,555,Champions,0,1,616.3160714285714,368,13.62962962962963
17429.0,128,3,524.9200000000001,2,4,3,243,About to Sleep,1,0,174.97333333333336,90,45.0
17430.0,33,2,265.76,3,3,2,332,Potential Loyalists,0,0,132.88,332,332.0
17431.0,313,1,403.3,1,2,2,122,Hibernating,1,0,403.3,0,
17432.0,18,2,365.76,4,3,2,432,Potential Loyalists,0,0,182.88,19,19.0
17433.0,88,1,303.15999999999997,2,2,2,222,About to Sleep,0,0,303.15999999999997,0,
17434.0,2,7,2373.82,5,5,5,555,Champions,0,1,339.1171428571429,82,13.666666666666666
17436.0,2,2,216.29999999999998,5,3,1,531,Others,0,0,108.14999999999999,225,225.0
17438.0,254,1,388.45000000000005,1,2,2,122,Hibernating,1,0,388.45000000000005,0,
17440.0,157,3,186.42000000000002,2,4,1,241,About to Sleep,1,0,62.14000000000001,90,45.0
17442.0,37,6,2248.56,3,5,5,355,Loyal Customers,0,1,374.76,253,50.6
17446.0,177,2,120.9,2,3,1,231,About to Sleep,1,0,60.45,133,133.0
17447.0,40,2,541.53,3,3,3,333,Loyal Customers,0,0,270.765,31,31.0
17449.0,2,7,2520.86,5,5,5,555,Champions,0,1,360.1228571428572,357,59.5
17450.0,8,46,194550.79,5,5,5,555,Champions,0,1,4229.365,359,7.977777777777778
17451.0,1,7,1721.4,5,5,4,554,Champions,0,0,245.91428571428574,104,17.333333333333332
17453.0,18,2,486.71999999999997,4,3,3,433,Loyal Customers,0,0,243.35999999999999,46,46.0
17454.0,192,4,517.53,1,4,3,143,At Risk,1,0,129.3825,167,55.666666666666664
17455.0,204,1,131.7,1,2,1,121,Hibernating,1,0,131.7,0,
17456.0,365,1,249.86,1,2,2,122,Hibernating,1,0,249.86,0,
17457.0,127,5,1737.7,2,4,4,244,About to Sleep,1,0,347.54,212,53.0
17458.0,15,1,316.5,4,2,2,422,Potential Loyalists,0,0,316.5,0,
17459.0,43,2,657.3,3,3,3,333,Loyal Customers,0,0,328.65,16,16.0
17460.0,94,6,622.4300000000001,2,5,3,253,About to Sleep,0,0,103.73833333333334,278,55.6
17461.0,23,3,757.46,4,4,3,443,Loyal Customers,0,0,252.48666666666668,6,3.0
17462.0,60,2,675.69,3,3,3,333,Loyal Customers,0,0,337.845,223,223.0
17463.0,16,5,1896.41,4,4,4,444,Champions,0,0,379.28200000000004,296,74.0
17464.0,158,1,289.96000000000004,2,2,2,222,About to Sleep,1,0,289.96000000000004,0,
17466.0,10,2,763.28,5,3,3,533,Loyal Customers,0,0,381.64,68,68.0
17468.0,10,2,137.0,5,3,1,531,Others,0,0,68.5,4,4.0
17469.0,16,5,1870.97,4,4,4,444,Champions,0,0,374.194,188,47.0
17470.0,45,5,1125.07,3,4,4,344,Loyal Customers,0,0,225.01399999999998,323,80.75
17472.0,191,3,710.29,1,4,3,143,At Risk,1,0,236.76333333333332,108,54.0
17475.0,79,1,194.37,2,2,1,221,About to Sleep,0,0,194.37,0,
17480.0,78,1,511.82,2,2,3,223,About to Sleep,0,0,511.82,0,
17481.0,4,4,1255.59,5,4,4,544,Champions,0,0,313.8975,90,30.0
17483.0,65,3,414.04,3,4,2,342,Potential Loyalists,0,0,138.01333333333335,117,58.5
17486.0,261,1,396.87,1,2,2,122,Hibernating,1,0,396.87,0,
17489.0,59,2,376.64,3,3,2,332,Potential Loyalists,0,0,188.32,153,153.0
17490.0,1,7,2092.32,5,5,5,555,Champions,0,1,298.90285714285716,175,29.166666666666668
17491.0,1,10,3558.87,5,5,5,555,Champions,0,1,355.887,366,40.666666666666664
17492.0,248,1,374.57,1,2,2,122,Hibernating,1,0,374.57,0,
17495.0,8,2,497.56,5,3,3,533,Loyal Customers,0,0,248.78,31,31.0
17496.0,359,1,271.05,1,2,2,122,Hibernating,1,0,271.05,0,
17498.0,76,1,272.22,2,2,2,222,About to Sleep,0,0,272.22,0,
17499.0,290,1,622.88,1,2,3,123,Lost,1,0,622.88,0,
17500.0,17,3,1138.0,4,4,4,444,Champions,0,0,379.3333333333333,12,6.0
17501.0,221,2,288.6,1,3,2,132,Lost,1,0,144.3,0,0.0
17502.0,9,4,689.1,5,4,3,543,Loyal Customers,0,0,172.275,19,6.333333333333333
17503.0,3,2,558.96,5,3,3,533,Loyal Customers,0,0,279.48,35,35.0
17504.0,206,9,2997.0299999999997,1,5,5,155,At Risk,1,1,333.00333333333333,116,14.5
17505.0,161,2,1145.84,2,3,4,234,About to Sleep,1,0,572.92,44,44.0
17506.0,76,1,302.2,2,2,2,222,About to Sleep,0,0,302.2,0,
17507.0,262,2,605.58,1,3,3,133,At Risk,1,0,302.79,47,47.0
17509.0,58,8,6115.14,3,5,5,355,Loyal Customers,0,1,764.3925,5,0.7142857142857143
17510.0,25,1,308.48,4,2,2,422,Potential Loyalists,0,0,308.48,0,
17511.0,3,31,91062.38,5,5,5,555,Champions,0,1,2937.496129032258,370,12.333333333333334
17512.0,29,10,2924.9900000000002,4,5,5,455,Champions,0,1,292.499,272,30.22222222222222
17513.0,72,1,513.2,2,2,3,223,About to Sleep,0,0,513.2,0,
17514.0,128,1,208.65,2,2,1,221,About to Sleep,1,0,208.65,0,
17515.0,31,4,639.02,4,4,3,443,Loyal Customers,0,0,159.755,286,95.33333333333333
17516.0,15,5,768.08,4,4,3,443,Loyal Customers,0,0,153.616,270,67.5
17517.0,309,1,153.94,1,2,1,121,Hibernating,1,0,153.94,0,
17519.0,17,6,1844.02,4,5,4,454,Champions,0,0,307.33666666666664,351,70.2
17520.0,54,1,546.81,3,2,3,323,Potential Loyalists,0,0,546.81,0,
17521.0,30,3,723.2099999999999,4,4,3,443,Loyal Customers,0,0,241.06999999999996,169,84.5
17522.0,2,5,1070.71,5,4,4,544,Champions,0,0,214.142,216,54.0
17523.0,11,4,652.74,5,4,3,543,Loyal Customers,0,0,163.185,7,2.3333333333333335
17524.0,361,1,145.0,1,2,1,121,Hibernating,1,0,145.0,0,
17525.0,360,1,422.70000000000005,1,2,2,122,Hibernating,1,0,422.70000000000005,0,
17526.0,5,4,1195.8999999999999,5,4,4,544,Champions,0,0,298.97499999999997,360,120.0
17527.0,54,4,939.37,3,4,4,344,Loyal Customers,0,0,234.8425,164,54.666666666666664
17528.0,1,8,3628.5,5,5,5,555,Champions,0,1,453.5625,70,10.0
17530.0,1,10,2385.0,5,5,5,555,Champions,0,1,238.5,363,40.333333333333336
17531.0,190,1,296.7,1,2,2,122,Hibernating,1,0,296.7,0,
17534.0,54,1,223.36,3,2,1,321,Others,0,0,223.36,0,
17535.0,280,1,164.4,1,2,1,121,Hibernating,1,0,164.4,0,
17536.0,177,1,76.5,2,2,1,221,About to Sleep,1,0,76.5,0,
17537.0,30,2,897.62,4,3,3,433,Loyal Customers,0,0,448.81,273,273.0
17538.0,26,1,98.42,4,2,1,421,Others,0,0,98.42,0,
17540.0,25,2,578.9,4,3,3,433,Loyal Customers,0,0,289.45,291,291.0
17542.0,270,1,170.75,1,2,1,121,Hibernating,1,0,170.75,0,
17545.0,43,3,645.96,3,4,3,343,Loyal Customers,0,0,215.32000000000002,0,0.0
17548.0,234,1,103.3,1,2,1,121,Hibernating,1,0,103.3,0,
17549.0,24,2,148.86,4,3,1,431,Others,0,0,74.43,27,27.0
17550.0,197,3,267.16,1,4,2,142,Lost,1,0,89.05333333333334,45,22.5
17551.0,359,1,306.84,1,2,2,122,Hibernating,1,0,306.84,0,
17552.0,60,4,930.41,3,4,4,344,Loyal Customers,0,0,232.6025,311,103.66666666666667
17553.0,130,1,1487.6,2,2,4,224,About to Sleep,1,0,1487.6,0,
17554.0,1,5,1952.45,5,4,4,544,Champions,0,0,390.49,146,36.5
17555.0,20,2,483.26,4,3,3,433,Loyal Customers,0,0,241.63,314,314.0
17556.0,206,1,157.9,1,2,1,121,Hibernating,1,0,157.9,0,
17557.0,14,3,541.46,4,4,3,443,Loyal Customers,0,0,180.48666666666668,66,33.0
17560.0,95,4,854.95,2,4,3,243,About to Sleep,0,0,213.7375,215,71.66666666666667
17561.0,19,1,167.62,4,2,1,421,Others,0,0,167.62,0,
17562.0,14,7,1122.38,4,5,4,454,Champions,0,0,160.34,159,26.5
17564.0,24,3,454.01,4,4,2,442,Potential Loyalists,0,0,151.33666666666667,55,27.5
17566.0,8,2,901.21,5,3,4,534,Loyal Customers,0,0,450.605,17,17.0
17567.0,7,8,4331.48,5,5,5,555,Champions,0,1,541.435,365,52.142857142857146
17569.0,332,1,344.14,1,2,2,122,Hibernating,1,0,344.14,0,
17571.0,50,4,1498.51,3,4,4,344,Loyal Customers,0,0,374.6275,248,82.66666666666667
